transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
28639;02/04/2025 09:46;10140-223;Insecticide liquide anti-cafard Bengal 400ml;5;57,75 DH;288,75 DH;SM-217;Zentek;Entretien & Nettoyage
28640;18/05/2025 02:04;10140-516;Film Alimentaire Use It 30cmx31m;1;19,95 DH;19,95 DH;SM-196;Mutandis;Entretien & Nettoyage
28641;21/11/2025 02:59;10140-412;Détergent Lessive Liquide Couleurs 1,5L;4;39,50 DH;158,00 DH;SM-106;Downy;Entretien & Nettoyage
28642;25/04/2025 10:46;10140-420;Détergent Lessive Liquide Matic Mio 1L;2;29,00 DH;58,00 DH;SM-219;Enosis;Entretien & Nettoyage
28643;25/06/2025 20:48;10140-67;Gel Wc Intense Lavande Provence Net 750ml;2;33,50 DH;67,00 DH;SM-113;Zentek;Entretien & Nettoyage
28644;27/08/2025 23:28;10140-826;Pierre Décapante Dégraissante pour Grill Eco Maison Net 250g;1;58,95 DH;58,95 DH;SM-248;Fairy;Entretien & Nettoyage
28645;01/06/2025 21:55;10140-641;Liquide Vaisselle antibactérien Brise des Montagnes Oni 750Ml;5;13,60 DH;68,00 DH;SM-131;Oni;Entretien & Nettoyage
28646;29/06/2025 18:09;10140-938;Tote bag - Sac tissu ville Fès 38x32cm;3;35,00 DH;105,00 DH;SM-139;Downy;Entretien & Nettoyage
28647;22/12/2025 05:03;10140-527;Gel Lave Vaisselle Tout en 1 750ml;4;65,50 DH;262,00 DH;SM-004;Downy;Entretien & Nettoyage
28648;05/08/2025 16:54;10140-199;Éponge Double Face;1;18,90 DH;18,90 DH;SM-121;Downy;Entretien & Nettoyage
28649;04/04/2025 17:10;10140-58;Liquide Multi Surfaces Lavande Maxis 1L;5;11,95 DH;59,75 DH;SM-145;Mutandis;Entretien & Nettoyage
28650;14/02/2025 16:48;10140-39;Papier Cuisine Essuie-Tout Jumbo Sany;3;45,95 DH;137,85 DH;SM-266;Sany;Entretien & Nettoyage
28651;08/02/2025 15:21;10140-703;Lot de Nettoyant Sol 1L + Pâte Lavante 500g + Gel WC 500g + Eau de Javel 1L Oni;4;38,40 DH;153,60 DH;SM-186;Oni;Entretien & Nettoyage
28652;06/12/2025 09:39;10140-295;Bloc de Chasse WC Bleu 2x40g;5;23,95 DH;119,75 DH;SM-288;Downy;Entretien & Nettoyage
28653;18/08/2025 00:52;10140-792;Papier Aluminium Twimen 50m;5;49,90 DH;249,50 DH;SM-151;Exet;Entretien & Nettoyage
28654;20/04/2025 22:59;10140-147;Lessive Liquide Machine Automatique Authentique El Kef 4L.;5;132,60 DH;663,00 DH;SM-037;El Kef;Entretien & Nettoyage
28655;02/09/2025 02:17;10140-183;Détergent Lessive Poudre Machine Mio 750g;1;21,80 DH;21,80 DH;SM-293;Enosis;Entretien & Nettoyage
28656;28/01/2025 10:29;10140-519;Gant Super Grip Vileda;1;29,90 DH;29,90 DH;SM-019;Mutandis;Entretien & Nettoyage
28657;06/11/2025 18:09;10140-447;Eau de Javel Citron Clorel 5L;1;20,75 DH;20,75 DH;SM-191;Mutandis;Entretien & Nettoyage
28658;04/02/2025 01:58;10140-10;Désodorisant Aérosol Bouquet Floral 300ml.;2;23,95 DH;47,90 DH;SM-147;Enosis;Entretien & Nettoyage
28659;03/07/2025 20:30;10140-368;Désodorisant Gel Bois Sental 130g;1;12,65 DH;12,65 DH;SM-142;Mutandis;Entretien & Nettoyage
28660;05/02/2025 02:58;10140-99;Seau Balai Mop Ultramax 2 in 1 Vileda;3;549,90 DH;1649,70 DH;SM-028;Zentek;Entretien & Nettoyage
28661;11/11/2025 19:51;10140-657;Liquide Vaisselle Concentré Original Fairy 650ml.;3;29,55 DH;88,65 DH;SM-181;Fairy;Entretien & Nettoyage
28662;21/05/2025 18:19;10140-372;Désodorisant Gel Musk Sental 130g;3;12,65 DH;37,95 DH;SM-266;Mutandis;Entretien & Nettoyage
28663;23/02/2025 12:36;10140-791;Papier Aluminium Twimen 20m;3;22,95 DH;68,85 DH;SM-285;Exet;Entretien & Nettoyage
28664;24/05/2025 04:03;10140-443;Diffuseur Double Usage Recharge Liquide Zentek 30 Nuits;3;48,70 DH;146,10 DH;SM-054;Zentek;Entretien & Nettoyage
28665;18/03/2025 03:56;10140-309;Brosse Textile;1;31,90 DH;31,90 DH;SM-098;Raid;Entretien & Nettoyage
28666;28/04/2025 19:59;10140-614;Lingettes Sol Agrumes 20 feuilles;1;22,70 DH;22,70 DH;SM-085;Downy;Entretien & Nettoyage
28667;17/02/2025 06:09;10140-787;Pack Pods Ariel 3x25.5g 15 unités;2;139,95 DH;279,90 DH;SM-033;Ariel;Entretien & Nettoyage
28668;12/08/2025 22:12;10140-413;Détergent Lessive Liquide Délicat Care Norit 1,125L;3;73,80 DH;221,40 DH;SM-183;Mutandis;Entretien & Nettoyage
28669;22/01/2025 10:28;10140-491;Éponges Salle de Bain 2 unités;3;13,95 DH;41,85 DH;SM-226;Downy;Entretien & Nettoyage
28670;17/06/2025 02:12;10140-52;Désodorisant Vanille Essential 150g;4;18,60 DH;74,40 DH;SM-103;Enosis;Entretien & Nettoyage
28671;26/07/2025 21:32;10140-748;Nettoyant Sol Antibactérien Carolin 1L;4;42,95 DH;171,80 DH;SM-295;Exet;Entretien & Nettoyage
28672;06/11/2025 05:54;10140-299;Blocs WC Flower Power Expert 2 unités;1;22,25 DH;22,25 DH;SM-109;Downy;Entretien & Nettoyage
28673;16/11/2025 16:27;10140-714;Lot Nettoyant Sol ONI 1L + Liquide Vaisselle ONI 1,25L;5;25,95 DH;129,75 DH;SM-026;Oni;Entretien & Nettoyage
28674;16/01/2025 01:29;10140-213;Sac Poubelle Parfumé 60x75cm Folia 20 unités;4;21,20 DH;84,80 DH;SM-143;Downy;Entretien & Nettoyage
28675;05/11/2025 02:45;10140-873;Sac Poubelle Lien Classique Résistant Biodégradable 20L Natur&Co 20 unités;1;18,95 DH;18,95 DH;SM-176;Downy;Entretien & Nettoyage
28676;16/07/2025 18:20;10140-443;Diffuseur Double Usage Recharge Liquide Zentek 30 Nuits;1;48,70 DH;48,70 DH;SM-213;Zentek;Entretien & Nettoyage
28677;27/07/2025 23:44;10140-661;Liquide Vaisselle et Mains Écologique à l'Amande L'Arbre Vert 500ml.;2;32,95 DH;65,90 DH;SM-187;Exet;Entretien & Nettoyage
28678;07/07/2025 22:00;10140-703;Lot de Nettoyant Sol 1L + Pâte Lavante 500g + Gel WC 500g + Eau de Javel 1L Oni;2;38,40 DH;76,80 DH;SM-180;Oni;Entretien & Nettoyage
28679;21/01/2025 17:12;10140-42;Recharge Désodorisant Lavande Essential 250ml;1;27,95 DH;27,95 DH;SM-025;Enosis;Entretien & Nettoyage
28680;02/09/2025 15:40;10140-88;Lessive Liquide Fleur de Cerisier Essential 1,25L;4;59,50 DH;238,00 DH;SM-138;Downy;Entretien & Nettoyage
28681;05/05/2025 13:06;10140-566;Lessive Liquide à la Lavende Omo 4L.;2;131,95 DH;263,90 DH;SM-002;Omo;Entretien & Nettoyage
28682;24/06/2025 17:35;10140-222;Aérosol Anti Rampants sans Odeur Baygon 450ml;2;45,55 DH;91,10 DH;SM-274;Zentek;Entretien & Nettoyage
28683;19/04/2025 13:01;10140-331;Cirage pour Chaussures en Cuir Marron Show 50ml;5;8,95 DH;44,75 DH;SM-214;Raid;Entretien & Nettoyage
28684;20/08/2025 05:54;10140-590;Lessive Liquide pour Bébé à l'Aloe Vera L'Arbre Vert 20x1,5L.;1;125,80 DH;125,80 DH;SM-071;Mutandis;Entretien & Nettoyage
28685;22/05/2025 08:56;10140-551;Insecticide Insectes Volants & Rampants Lance 300ml;5;20,95 DH;104,75 DH;SM-077;Mutandis;Entretien & Nettoyage
28686;17/08/2025 20:47;10140-765;Nettoyant Sol Parquet Revitalisant Carolin 1L;3;52,50 DH;157,50 DH;SM-099;Exet;Entretien & Nettoyage
28687;24/05/2025 06:02;10140-216;Papier Aluminium Use It 30.5mx30.5cm.;5;46,60 DH;233,00 DH;SM-114;Zentek;Entretien & Nettoyage
28688;23/06/2025 14:47;10140-473;Eau de Javel Original Maxis 1L.;4;6,80 DH;27,20 DH;SM-145;Mutandis;Entretien & Nettoyage
28689;02/12/2025 00:35;10140-569;Lessive Liquide Automatique Savon Marseille Matic Mio 3L;5;74,95 DH;374,75 DH;SM-219;Enosis;Entretien & Nettoyage
28690;10/01/2025 16:29;10140-359;Désodorisant à La Fleur d'Oranger Happy Day 400ml.;4;26,70 DH;106,80 DH;SM-107;Raid;Entretien & Nettoyage
28691;26/09/2025 01:35;10140-740;Nettoyant Ménager Roses M'Gouna Maxis 3L;2;29,95 DH;59,90 DH;SM-120;Mutandis;Entretien & Nettoyage
28692;01/08/2025 11:54;10140-735;Nettoyant Lave Vaisselle 2en1 250ml;5;15,95 DH;79,75 DH;SM-171;Downy;Entretien & Nettoyage
28693;01/02/2025 03:15;10140-679;Liquide Vaisselle Romarin Éco 500ml;5;17,35 DH;86,75 DH;SM-044;Downy;Entretien & Nettoyage
28694;30/08/2025 07:52;10140-139;Tablettes Lave Vaisselle Tout en 1 Citron Expert 30 unités;3;53,65 DH;160,95 DH;SM-079;Downy;Entretien & Nettoyage
28695;02/07/2025 14:01;10140-406;Détergent Lessive Liquide Automatique Original Ariel 3L.;4;111,95 DH;447,80 DH;SM-038;Ariel;Entretien & Nettoyage
28696;24/01/2025 05:03;10140-258;Adoucissant Concentré Essential 600ml;2;17,50 DH;35,00 DH;SM-200;Downy;Entretien & Nettoyage
28697;19/09/2025 05:44;10140-306;Brosse à Vaisselle Metal 410mm.;4;15,00 DH;60,00 DH;SM-063;Raid;Entretien & Nettoyage
28698;23/01/2025 02:32;10140-315;Capsules Lessive Automatique All in 1 Pods Original Ariel 15 unités.;3;73,50 DH;220,50 DH;SM-132;Ariel;Entretien & Nettoyage
28699;18/05/2025 21:54;10140-768;Nettoyant Sol Rose Oni 1L;1;14,50 DH;14,50 DH;SM-309;Oni;Entretien & Nettoyage
28700;16/05/2025 20:35;10140-209;Sac Poubelle Grand Lien Traditionnel Astra Cook 15 sacs;3;17,50 DH;52,50 DH;SM-296;Downy;Entretien & Nettoyage
28701;23/12/2025 15:15;10140-773;Nettoyant Tapis Sir 1L.;1;22,50 DH;22,50 DH;SM-147;Exet;Entretien & Nettoyage
28702;17/06/2025 01:43;10140-893;Sel Pour Lave Vaisselle Aqua Sel 4KG;1;64,25 DH;64,25 DH;SM-001;Fairy;Entretien & Nettoyage
28703;25/06/2025 11:08;10140-704;Lot de Sac de Congélation Use It 10L 12 unités + Papiers Aluminum 30.5cmx7.62m;1;62,95 DH;62,95 DH;SM-088;Downy;Entretien & Nettoyage
28704;15/04/2025 06:43;10140-697;Lot de 2 Sacs Poubelle Folia+1Gratuit 50L;4;54,70 DH;218,80 DH;SM-069;Downy;Entretien & Nettoyage
28705;29/07/2025 11:08;10140-279;Assouplissant Hypoallergénique Blanc 2L;2;28,95 DH;57,90 DH;SM-049;Downy;Entretien & Nettoyage
28706;17/09/2025 13:59;10140-1;Adoucissant Concentré Fleurs de Cerisiers 1,5L;1;37,00 DH;37,00 DH;SM-293;Enosis;Entretien & Nettoyage
28707;01/12/2025 07:38;10140-137;Papier Cuisson 15m;2;22,35 DH;44,70 DH;SM-095;Downy;Entretien & Nettoyage
28708;15/07/2025 00:35;10140-676;Liquide Vaisselle Power Clean Bicarbonate Expert 500ml;4;13,40 DH;53,60 DH;SM-217;Downy;Entretien & Nettoyage
28709;16/03/2025 12:19;10140-844;Raclette à Manche 40cm.;3;25,90 DH;77,70 DH;SM-235;Fairy;Entretien & Nettoyage
28710;11/12/2025 07:17;10140-42;Recharge Désodorisant Lavande Essential 250ml;1;27,95 DH;27,95 DH;SM-164;Enosis;Entretien & Nettoyage
28711;23/11/2025 05:23;10140-335;Corde à Linge Rozenbal 20 Mètres.;5;49,90 DH;249,50 DH;SM-036;Raid;Entretien & Nettoyage
28712;18/05/2025 10:02;10140-494;Essuie tout 2 plis Lemon Décor Clean Up Lot de 2 Rouleaux;2;24,95 DH;49,90 DH;SM-282;Mutandis;Entretien & Nettoyage
28713;10/12/2025 00:19;10140-279;Assouplissant Hypoallergénique Blanc 2L;3;28,95 DH;86,85 DH;SM-156;Downy;Entretien & Nettoyage
28714;21/11/2025 06:19;10140-33;Essuie-Tout Maxi Sany 2 unités;5;20,95 DH;104,75 DH;SM-092;Sany;Entretien & Nettoyage
28715;27/09/2025 22:17;10140-124;Tablettes Lave-Vaisselle Ultra Power 30 unités;3;72,50 DH;217,50 DH;SM-039;Downy;Entretien & Nettoyage
28716;10/09/2025 17:35;10140-698;Lot de 2 Sacs Réfrigérateur Double Usage Use it 4L 20 unités (2ème à -50%);5;71,90 DH;359,50 DH;SM-077;Downy;Entretien & Nettoyage
28717;06/04/2025 17:32;10140-683;Liquide Vaisselle Sensitive Aloe Vera Maxis 750ml.;1;10,95 DH;10,95 DH;SM-181;Mutandis;Entretien & Nettoyage
28718;03/12/2025 11:40;10140-844;Raclette à Manche 40cm.;2;25,90 DH;51,80 DH;SM-032;Fairy;Entretien & Nettoyage
28719;19/02/2025 11:33;10140-693;Lot d’Eau de Javel Maxis' 2 unités 2,5L (2ème à -50%);5;19,95 DH;99,75 DH;SM-087;Mutandis;Entretien & Nettoyage
28720;25/12/2025 03:38;10140-53;Éponge Grattantes Épaisses Parex 2 unités.;5;10,55 DH;52,75 DH;SM-027;Zentek;Entretien & Nettoyage
28721;21/04/2025 22:51;10140-477;Eau de Javel Parfumée Lavande Twimen 2.5L;1;10,95 DH;10,95 DH;SM-063;Mutandis;Entretien & Nettoyage
28722;21/07/2025 07:04;10140-243;Déboucheur Gel Turbo Expert 1L;3;35,90 DH;107,70 DH;SM-155;Downy;Entretien & Nettoyage
28723;17/06/2025 19:00;10140-285;Assouplissant Talc Econet 1L;1;19,70 DH;19,70 DH;SM-268;Raid;Entretien & Nettoyage
28724;15/01/2025 21:16;10140-454;Eau de Javel Citron Maxis 4L;5;21,95 DH;109,75 DH;SM-276;Mutandis;Entretien & Nettoyage
28725;13/12/2025 09:27;10140-382;Désodorisant Spray Rose Glade 460ml;2;27,95 DH;55,90 DH;SM-247;Mutandis;Entretien & Nettoyage
28726;23/08/2025 07:37;10140-144;Lave Vitre Mio 500ml.;3;14,95 DH;44,85 DH;SM-155;Enosis;Entretien & Nettoyage
28727;07/09/2025 20:51;10140-624;Liquide Multi Surfaces Fleur d'Oranger Maxis maïson 1L;1;11,95 DH;11,95 DH;SM-064;Mutandis;Entretien & Nettoyage
28728;24/01/2025 20:25;10140-234;Pâte Lavante Citron Magix 2kg;1;31,25 DH;31,25 DH;SM-211;Mutandis;Entretien & Nettoyage
28729;11/04/2025 02:43;10140-241;Diffuseur éléctrique Naturel avec Recharge Liquide Zentek 45 Nuits;3;62,50 DH;187,50 DH;SM-220;Zentek;Entretien & Nettoyage
28730;08/04/2025 18:15;10140-783;Pack de 2 Spray Dégraissants Yellow + Blue Asperox Magic 2x1L;5;46,95 DH;234,75 DH;SM-052;Exet;Entretien & Nettoyage
28731;15/03/2025 06:37;10140-405;Détergent Lessive Liquide au Savon de Marseille Doussy 1L;2;22,30 DH;44,60 DH;SM-114;Doussy;Entretien & Nettoyage
28732;02/06/2025 17:44;10140-74;Nettoyant Pin 4 en 1 Dettol 900ml;5;37,95 DH;189,75 DH;SM-132;Zentek;Entretien & Nettoyage
28733;19/08/2025 06:58;10140-444;Diffuseur Double Usage Zentek 10 Pastilles;2;32,35 DH;64,70 DH;SM-196;Zentek;Entretien & Nettoyage
28734;21/09/2025 19:27;10140-309;Brosse Textile;4;31,90 DH;127,60 DH;SM-204;Raid;Entretien & Nettoyage
28735;07/12/2025 16:51;10140-116;Adoucissant Sensitive Essential 1,5L;1;28,95 DH;28,95 DH;SM-222;Downy;Entretien & Nettoyage
28736;17/08/2025 20:28;10140-115;Tampon Éponge Rouge 2 unités;1;13,95 DH;13,95 DH;SM-125;Downy;Entretien & Nettoyage
28737;10/10/2025 09:01;10140-229;Lave Vitre Cristal 750ml;4;18,65 DH;74,60 DH;SM-240;Downy;Entretien & Nettoyage
28738;02/05/2025 01:58;10140-143;Gel Lave Vaisselle Classic Expert 900ml;2;70,95 DH;141,90 DH;SM-170;Downy;Entretien & Nettoyage
28739;16/01/2025 00:08;10140-29;Désodorisant Mèche Lavande 375ml;2;17,95 DH;35,90 DH;SM-088;Enosis;Entretien & Nettoyage
28740;14/04/2025 16:47;10140-112;Essuie Tout XXL Ultra Absorbant 3 Plis 2 rouleaux;5;27,00 DH;135,00 DH;SM-182;Downy;Entretien & Nettoyage
28741;12/06/2025 15:28;10140-696;Lot de 2 Pack Recharge Liquide Zentek;4;35,95 DH;143,80 DH;SM-107;Zentek;Entretien & Nettoyage
28742;22/06/2025 20:23;10140-858;Recharges pour Diffuseur d’insecticide Nexis 30 unités;1;31,25 DH;31,25 DH;SM-102;Fairy;Entretien & Nettoyage
28743;04/01/2025 08:38;10140-685;Lot 2 Liquide Vaisselle Mio 1,25L;3;30,30 DH;90,90 DH;SM-066;Enosis;Entretien & Nettoyage
28744;15/03/2025 12:32;10140-819;Pâte Sédiment Oni 1 Kg;4;15,95 DH;63,80 DH;SM-300;Oni;Entretien & Nettoyage
28745;08/05/2025 20:14;10140-908;Spray d'Ambiance Fleur de Vanille Mikaromas 250ml;4;32,95 DH;131,80 DH;SM-028;El Kef;Entretien & Nettoyage
28746;03/02/2025 22:30;10140-26;Adoucissant Lavande Bougainvillier Peros 1440ml;1;40,95 DH;40,95 DH;SM-194;Zentek;Entretien & Nettoyage
28747;24/01/2025 23:59;10140-529;Gel Lave-Vaisselle Tout-en-1 Eco Planet 720ml;5;74,95 DH;374,75 DH;SM-083;Downy;Entretien & Nettoyage
28748;25/11/2025 23:34;10140-149;Lessive Liquide Machine Automatique Floral El Kef 2,5L.;3;90,95 DH;272,85 DH;SM-017;El Kef;Entretien & Nettoyage
28749;22/12/2025 02:28;10140-160;Insecticide contre tous insectes Zentek 250ml.;2;30,20 DH;60,40 DH;SM-067;Zentek;Entretien & Nettoyage
28750;25/04/2025 01:08;10140-724;Mousse Active Sesquicarbonat Maisonnet 750ml;5;48,95 DH;244,75 DH;SM-285;Exet;Entretien & Nettoyage
28751;27/10/2025 13:22;10140-561;Lessive en Poudre Machine Anti-Bactérien Ariel 6,5kg;4;71,00 DH;284,00 DH;SM-303;Ariel;Entretien & Nettoyage
28752;20/10/2025 10:09;10140-476;Eau de Javel Original Twimen 10L;3;29,95 DH;89,85 DH;SM-208;Mutandis;Entretien & Nettoyage
28753;18/09/2025 00:17;10140-173;Diffuseur recharge liquide Raid 30 nuits;4;56,20 DH;224,80 DH;SM-151;Raid;Entretien & Nettoyage
28754;11/02/2025 07:12;10140-172;Détergent Lessive en poudre Automatique Fraicheur Downy Ariel 8Kg;2;178,50 DH;357,00 DH;SM-013;Downy;Entretien & Nettoyage
28755;17/09/2025 21:11;10140-849;Raclette Vitre Métallique.;2;34,00 DH;68,00 DH;SM-091;Fairy;Entretien & Nettoyage
28756;08/01/2025 04:02;10140-900;Serpillière Blanc.;2;12,00 DH;24,00 DH;SM-175;Fairy;Entretien & Nettoyage
28757;07/11/2025 19:51;10140-414;Détergent Lessive Liquide Délicat Noir Norit 1,125L.;5;73,95 DH;369,75 DH;SM-066;Mutandis;Entretien & Nettoyage
28758;03/10/2025 23:09;10140-216;Papier Aluminium Use It 30.5mx30.5cm.;3;46,60 DH;139,80 DH;SM-307;Zentek;Entretien & Nettoyage
28759;25/10/2025 23:25;10140-369;Désodorisant Gel Citron Sental 130g;3;12,65 DH;37,95 DH;SM-236;Mutandis;Entretien & Nettoyage
28760;20/03/2025 19:34;10140-304;Brillette Éponge Cuir Noir Show 1 unité.;2;8,20 DH;16,40 DH;SM-259;Raid;Entretien & Nettoyage
28761;15/01/2025 17:44;10140-542;Gel Wc Pâte Désinfectante Oni 500g.;5;9,95 DH;49,75 DH;SM-109;Oni;Entretien & Nettoyage
28762;18/08/2025 15:51;10140-683;Liquide Vaisselle Sensitive Aloe Vera Maxis 750ml.;3;10,95 DH;32,85 DH;SM-169;Mutandis;Entretien & Nettoyage
28763;03/06/2025 18:17;10140-80;Bloc Wc Solide Citrus Expert 2 unités;3;24,15 DH;72,45 DH;SM-294;Downy;Entretien & Nettoyage
28764;15/07/2025 23:56;10140-494;Essuie tout 2 plis Lemon Décor Clean Up Lot de 2 Rouleaux;5;24,95 DH;124,75 DH;SM-090;Mutandis;Entretien & Nettoyage
28765;08/03/2025 01:28;10140-195;Sacs de Congélation Double Glissière Use It 4L 15 unités;1;41,30 DH;41,30 DH;SM-227;Downy;Entretien & Nettoyage
28766;26/05/2025 06:37;10140-744;Nettoyant Multi-surfaces au Romarin Écologique L'Arbre Vert 1.25L;3;33,35 DH;100,05 DH;SM-063;Ace;Entretien & Nettoyage
28767;07/01/2025 20:40;10140-12;Désodorisant Floral Simpl 300ml;4;17,50 DH;70,00 DH;SM-056;Enosis;Entretien & Nettoyage
28768;27/04/2025 01:16;10140-618;Liquide Multi Surfaces à la Rose Maxis 1L;5;11,95 DH;59,75 DH;SM-022;Mutandis;Entretien & Nettoyage
28769;10/03/2025 06:51;10140-406;Détergent Lessive Liquide Automatique Original Ariel 3L.;2;111,95 DH;223,90 DH;SM-021;Ariel;Entretien & Nettoyage
28770;08/09/2025 05:38;10140-825;Pierre de Nettoyage à l'Argile Maison Net 250g.;2;58,95 DH;117,90 DH;SM-167;Exet;Entretien & Nettoyage
28771;16/08/2025 06:07;10140-363;Désodorisant Aérosol Lavande Ultra Compact 300ml;1;14,50 DH;14,50 DH;SM-107;Mutandis;Entretien & Nettoyage
28772;30/07/2025 02:36;10140-862;Rouleau Aluminium Folia 8m.;1;13,50 DH;13,50 DH;SM-187;Fairy;Entretien & Nettoyage
28773;22/07/2025 13:09;10140-187;Détergent Lessive Liquide Bora Bora 2,2L;1;64,50 DH;64,50 DH;SM-218;Downy;Entretien & Nettoyage
28774;02/05/2025 01:48;10140-124;Tablettes Lave-Vaisselle Ultra Power 30 unités;1;72,50 DH;72,50 DH;SM-300;Downy;Entretien & Nettoyage
28775;16/11/2025 20:58;10140-88;Lessive Liquide Fleur de Cerisier Essential 1,25L;5;59,50 DH;297,50 DH;SM-017;Downy;Entretien & Nettoyage
28776;11/04/2025 20:06;10140-625;Liquide Multi Surfaces Fruits Maxis 1L;5;11,95 DH;59,75 DH;SM-047;Mutandis;Entretien & Nettoyage
28777;10/10/2025 04:54;10140-56;Essuie Tout Maxi 1 rouleau.;1;49,95 DH;49,95 DH;SM-022;Downy;Entretien & Nettoyage
28778;09/11/2025 20:57;10140-128;Détergent Lessive Liquide Automatique Fraicheur Lavande Ariel 1.8L.;5;69,95 DH;349,75 DH;SM-051;Ariel;Entretien & Nettoyage
28779;12/11/2025 01:20;10140-196;Sacs de Congélation Use It 10L 10 unités;2;59,95 DH;119,90 DH;SM-189;Downy;Entretien & Nettoyage
28780;09/06/2025 16:38;10140-406;Détergent Lessive Liquide Automatique Original Ariel 3L.;3;111,95 DH;335,85 DH;SM-183;Ariel;Entretien & Nettoyage
28781;17/03/2025 22:06;10140-107;Désodorisant Mèche Muguet Essential 375ml;3;17,95 DH;53,85 DH;SM-295;Downy;Entretien & Nettoyage
28782;09/10/2025 03:09;10140-30;Désodorisant Mèche Rosée du Matin 375ml;3;22,40 DH;67,20 DH;SM-304;Enosis;Entretien & Nettoyage
28783;20/08/2025 11:33;10140-35;Liquide Vaisselle Citron Mio 1250ml;3;15,50 DH;46,50 DH;SM-215;Enosis;Entretien & Nettoyage
28784;11/10/2025 01:27;10140-581;Lessive Liquide Machine Automatique Fleur d'Oranger El Kef 850ml.;1;27,90 DH;27,90 DH;SM-033;El Kef;Entretien & Nettoyage
28785;13/05/2025 20:28;10140-202;Lingettes Antibactériennes Unittol Ultra Compact 100 feuilles;4;20,95 DH;83,80 DH;SM-069;Zentek;Entretien & Nettoyage
28786;20/07/2025 12:47;10140-41;Recharge Désodorisant Fleur de Cerisier Essential 250ml;1;28,20 DH;28,20 DH;SM-057;Enosis;Entretien & Nettoyage
28787;14/09/2025 23:01;10140-205;Lingettes Désinfectantes Expert 40 unités;5;14,20 DH;71,00 DH;SM-203;Downy;Entretien & Nettoyage
28788;14/10/2025 12:45;10140-353;Dépoussiérant Bois à la Cire d'Abeille Simpl 300ml;3;21,50 DH;64,50 DH;SM-196;Raid;Entretien & Nettoyage
28789;04/06/2025 05:59;10140-280;Assouplissant Hypoallergénique Soupline 2,85L.;1;84,50 DH;84,50 DH;SM-239;Raid;Entretien & Nettoyage
28790;14/02/2025 14:59;10140-361;Désodorisant Aérosol Japanese Cherry Ultra Compact 300ml.;4;14,50 DH;58,00 DH;SM-270;Raid;Entretien & Nettoyage
28791;20/05/2025 12:06;10140-525;Gel insecticide anti-cafard seringue Zentek 35g;2;106,95 DH;213,90 DH;SM-173;Zentek;Entretien & Nettoyage
28792;16/04/2025 10:56;10140-655;Liquide Vaisselle Concentré Citron Fairy 650ml;4;29,55 DH;118,20 DH;SM-219;Fairy;Entretien & Nettoyage
28793;20/02/2025 17:40;10140-448;Eau de Javel Citron Doussy 5 L;1;22,95 DH;22,95 DH;SM-199;Doussy;Entretien & Nettoyage
28794;09/03/2025 04:59;10140-808;Pâte Lavante Citron Magix 500g;5;8,25 DH;41,25 DH;SM-088;Mutandis;Entretien & Nettoyage
28795;09/09/2025 22:05;10140-928;Tampons à Récurer Métal Magic Clean 2 unités;1;18,00 DH;18,00 DH;SM-147;El Kef;Entretien & Nettoyage
28796;23/01/2025 14:13;10140-218;Sac Poubelle Parfumé Lien Coulissant 35L Chikinet 12 unités;4;13,95 DH;55,80 DH;SM-228;Downy;Entretien & Nettoyage
28797;07/08/2025 17:59;10140-92;Papier Aluminium Use It 30cmx15.2m;3;30,20 DH;90,60 DH;SM-153;Zentek;Entretien & Nettoyage
28798;07/02/2025 04:32;10140-214;Sac Poubelle Parfumé 80x110cm Folia 10 unités;4;30,70 DH;122,80 DH;SM-186;Downy;Entretien & Nettoyage
28799;10/06/2025 06:31;10140-664;Liquide Vaisselle Lavande Mio 750ml;4;12,50 DH;50,00 DH;SM-251;Enosis;Entretien & Nettoyage
28800;05/05/2025 22:17;10140-898;Serpillère Gaufrée Écru 60x100cm;5;29,90 DH;149,50 DH;SM-286;Fairy;Entretien & Nettoyage
28801;26/08/2025 08:40;10140-216;Papier Aluminium Use It 30.5mx30.5cm.;5;46,60 DH;233,00 DH;SM-194;Zentek;Entretien & Nettoyage
28802;23/09/2025 02:02;10140-131;Essuie-tout Ultra Absorption XXL Essential 4 unités;3;77,95 DH;233,85 DH;SM-130;Downy;Entretien & Nettoyage
28803;13/06/2025 03:44;10140-446;Diffuseur Electrique Vanille Glade 269ml;4;104,30 DH;417,20 DH;SM-052;Mutandis;Entretien & Nettoyage
28804;20/05/2025 18:24;10140-558;Lessive au Savon Végétal Eco Planet 1,5L;2;85,50 DH;171,00 DH;SM-299;Downy;Entretien & Nettoyage
28805;10/07/2025 21:33;10140-909;Spray d'Ambiance Rêves de Bébé Mikaromas 250ml;1;32,95 DH;32,95 DH;SM-058;El Kef;Entretien & Nettoyage
28806;05/08/2025 18:58;10140-752;Nettoyant Sol Citron Mio 1L;4;12,20 DH;48,80 DH;SM-072;Enosis;Entretien & Nettoyage
28807;15/07/2025 11:32;10140-8;Balai Laveur 3 Action Supermocio Vileda.;1;115,00 DH;115,00 DH;SM-156;Zentek;Entretien & Nettoyage
28808;18/05/2025 13:10;10140-846;Raclette avec Manche Vileda 42cm.;4;79,90 DH;319,60 DH;SM-237;Fairy;Entretien & Nettoyage
